eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
15.884034074196784,6.297787422204694,5.8081315602268555,4.971783114127985,3.7016345807397464,3.403780451854998,2.634816337710022,2.138498459834978
15.904260160946684,6.069110129283452,5.688941885510943,4.955079126224451,3.6540640730647485,3.3159224925128226,2.5443845426097096,2.109571769969407
15.858621532247088,6.6522304216515415,5.624428466056698,4.661294616362054,3.47662701002078,3.2479400023632192,2.5783465059323554,2.258535923035217
15.476171679389939,6.734633698848446,5.672318158571525,4.596332145104948,3.481450350944099,3.3412374867231005,2.538469468235597,2.248992965687685
15.273086709499822,6.516619984510231,5.566423522436155,4.45070786430922,3.761058758805277,3.2541905108538995,2.511968934263441,2.3628817260875077
15.200076746512178,6.572891607534551,5.530414420664992,4.355006907000088,3.706823952839895,3.2029132844023445,2.4794688369357205,2.3611721156197727
15.255042947224556,6.44356460635073,5.496191204439708,4.281811320031768,3.603576506593732,3.2906930645712844,2.4471046789928437,2.304914458021912
15.0877849586483,6.49364950500215,5.43861972382296,4.204770895167911,3.489106893666009,3.21795744815058,2.4076269021463896,2.3934346283987935
15.1948392428142,6.318675736267263,5.260331139868609,4.223036447213081,3.389426677054769,3.1184455270928537,2.665095908087652,2.2790687001501246
15.184928437217497,6.299896546341231,5.146561496557945,4.220178431338709,3.376040306750074,3.029676431091879,2.6168193109525273,2.249965415771139
15.05466677489565,6.532597727231069,5.164910606097307,4.076545067336207,3.2840307894932192,2.9885043306419226,2.709122891847603,2.2388169597548733
15.428048111213549,6.321751381999704,5.038335059595072,4.187189036923481,3.2485418996562263,2.9601863586812036,2.68897750311224,2.149238562959934
15.407233174598005,6.194656168017107,4.931229644157461,4.241633270282969,3.167191085266821,2.913063979064349,2.632271021710203,2.133408232148008
15.456052105031794,6.1283985362041555,4.901789920049574,4.189983363830326,3.187163647619218,2.9005071244934215,2.600156366921035,2.156846924487356
15.891112736399108,6.000683643800516,4.768241632879296,4.151183261391898,3.1323676060633296,2.825333219149937,2.546330749849853,2.230666096789558
16.005057587834422,5.976145627807862,4.6921378593258085,4.115860643050511,3.09539878910001,2.7921811567018064,2.5303805707222935,2.218642866270959
15.878312044155248,6.116494604335285,4.629045561653792,4.146801758357268,3.1786872735898317,2.732241643218434,2.466974829689467,2.1769635085180052
15.749658879276971,6.337064309475197,4.536806327367028,3.961229722653664,3.4734896234158708,2.802966114138698,2.5670715758690217,2.120774366347577
15.94646055365451,6.237886028367285,4.434361137965464,3.9998823571426443,3.4341029515880725,2.754768472880043,2.539810574744001,2.0927021997587705
16.085535755806205,6.165970186474452,4.364492177027252,3.9721347714681365,3.3980633154729234,2.831440960725254,2.517425162736042,2.067735192462321
16.464352876238685,6.144860609834659,4.299117131432686,3.938972445939893,3.339850683290266,2.803953631916636,2.4817920836642995,2.019873718836565
16.730223803522605,6.147687347646102,4.222240978384664,3.814371934377646,3.321228892983044,2.6935285464002376,2.548177707609196,1.9711419028808552
16.834095569540573,6.133732347044255,4.154335533847178,3.7744083937861657,3.305908617748442,2.679972919206435,2.5367136936698267,1.9513523775256791
16.88347269121573,6.05310484599087,4.140280897276336,3.6748639411717945,3.2447185362613835,2.703761776437353,2.4947291846163075,2.11270163411735
16.752590361000863,6.004287624641703,4.555989644258961,3.631326404044298,3.140577320881759,2.6697979341280687,2.4709528881680956,2.074807510299681
16.421358349649076,6.109554105851972,4.445760251727103,3.8377263241570687,3.3021124477843014,2.8936106163705526,2.5156004977093773,2.019214934156037
16.724326087461307,6.15882551453554,4.355291075796297,3.7459591154886187,3.3041609526795166,2.8409517096559984,2.457852494661158,2.178610463713334
16.436665460695288,6.9858166814012,4.1720157348154085,3.858033468750427,3.4837366133067875,2.744039792178394,2.310847286335031,2.086582450315405
16.45773630478915,6.931527753053146,4.158227102971001,3.8274172198421224,3.445954292731784,2.8130461783848735,2.2716228437365986,2.055551227898571
16.42164230680502,6.894203875586767,4.12619074655434,3.758540991676651,3.396030160106324,2.8447144024100797,2.4788833978770075,2.087433773809596
16.311760194229166,7.03320128395444,4.09019113036918,3.713858301473236,3.3628242618250432,2.8200915035577068,2.4471917442331717,2.0514246084088645
16.325513996729235,6.957015121544757,4.041767529178411,3.786559837498773,3.3403233592324812,2.7955179853738374,2.456437772866808,2.029383657941089
16.527453947550057,6.86937863109376,4.014543680242687,3.8386447988826684,3.292389347681279,2.7551788536405257,2.4254414750460658,2.002701656330409
16.683087492298924,6.8403974298807295,4.062568411412357,3.8000156214590888,3.262320354245352,2.6997287772257,2.3864269738872395,1.9799780548070605
16.7915764461316,6.778672822954052,4.016011721936168,3.742028020437731,3.2294943583202245,2.749978882022386,2.36477851316605,1.9794276787219525
16.845794621684334,6.729056299907505,3.9595916679111616,3.731368766850436,3.1733656652855515,2.7198416401401833,2.353433817405564,1.9750749340961375
16.775759304102394,6.688285796905054,3.9270448422352096,3.7604835736122877,3.2580203785215707,2.6962419744878194,2.3142115375530294,1.9631898299228092
16.915250918865297,6.643053127279067,3.8664937753224464,3.7006120229795507,3.4793043220594644,2.6656189291821692,2.261193893579651,1.9247543028730052
17.045673524706373,6.576582176845838,3.8154150229764574,3.7146873475944893,3.4278493086536135,2.637241283246453,2.239496795462763,1.9196301544938554
17.096936050989747,6.538876046965852,3.8302832504749835,3.6982333235012947,3.3654144640663253,2.598268964459136,2.221947553008538,1.9098354263036428
16.89787620102159,6.434897349502384,3.82556605058675,3.637079686609124,3.3330410533575865,2.566525904495305,2.250147438742648,1.9601744526394984
16.809229058613823,6.407325683043533,3.7880316917523706,3.6002715158726555,3.318439134597803,2.743480220845081,2.233573565616573,1.9620409926871079
16.69912172069727,6.390536145571684,3.9523882585065246,3.5687489674190815,3.3280873367136623,2.6700412561051197,2.206908590443146,2.0023268627491357
16.730286385366703,6.3564881783205855,4.0606282789535255,3.5579755683172904,3.2969611096241236,2.6441295845425845,2.1868905735931627,1.9923543511563295
16.87966492884214,6.3507643605650195,4.010848627712152,3.5305959999878187,3.2916889808577006,2.6182731162124337,2.1722006999024193,1.9824538739113458
16.936164693354314,6.451755831786624,3.9890695419415003,3.5021367459293753,3.287103620198338,2.606922432230853,2.143452791124626,1.9654412071800282
17.074844072687114,6.429921527800973,3.9435181477095935,3.4540440196404334,3.2407757526816865,2.5748344467445943,2.1281831667355204,1.9499594663226476
17.035947613148863,6.376425382367694,3.9143514606130876,3.4581241992626452,3.236004713749503,2.550850651934356,2.1040015559882814,1.9305195647449753
17.021487786630523,6.316869178254823,3.964206938180339,3.4695636105504133,3.2071917036431072,2.553045302714832,2.097021625449587,1.929006223037268
16.992505269625823,6.304706006723009,3.9723411590158,3.4437613355827845,3.1852331128996125,2.5562742748098266,2.0791403706211975,1.9212457409422568
16.844234038885396,6.315275523001565,4.1143185263419175,3.42361065736997,3.157658876656469,2.5131179947980735,2.040366538919079,1.9183378414692585
16.805143411695582,6.280620689605417,4.24236045587984,3.3721095221793274,3.1857467049334174,2.5011852097115455,2.016031932466797,1.9045995965597267
16.886249789190785,6.364342391644794,4.202303356430512,3.3180617469345743,3.226904831956323,2.50211703191167,2.0075898167859387,1.8582641674417792
16.83887461215931,6.3232087431900865,4.160035449966124,3.4142440601637025,3.220621850400488,2.5022223367061223,1.9954763948634018,1.8685283963972303
16.751986609355527,6.29152573169284,4.151543072253071,3.3945410068888915,3.1965001281650505,2.50633604907436,1.9721046639506257,1.8752261748051382
17.06961437911911,6.1727298600830895,4.0918836606251805,3.3306432688397876,3.1139631105944434,2.4975614832469812,2.0063980792697436,1.8590967086206167
17.134410534604577,6.156816196994985,4.055279639954586,3.3299875823731035,3.0857986611498522,2.4743364784436586,2.0160046169786177,1.8565788563410042
17.134378469367668,6.081211374829506,4.009754235136179,3.4664897222199293,3.084303463647149,2.548239679244869,2.0084433697106663,1.8400960522748355
17.1896655162801,6.050751069934613,3.9802296195164173,3.451979371981559,3.116509779575126,2.537551515152887,1.997915352079335,1.822834333011909
17.11740827589731,6.171065357960806,4.133620462411127,3.4152570848292556,3.115135510895126,2.5144196494243767,1.9696095192413279,1.8034319029401482
17.136300213230726,6.166869186660257,4.084586411582412,3.384340506670419,3.0807593663998944,2.505473776594836,1.960540216792052,1.807321606703251
17.145336286859326,6.111486559295971,4.05187343493918,3.484332482391764,3.0830912023435215,2.494997492890734,1.9650696595185952,1.8506093209855856
17.306655484907722,6.003827863663769,4.0115756502022295,3.450226661536171,3.0762281356753003,2.484299306021723,1.9987993360203098,1.8383527485196283
17.398526787737694,5.936402969768318,3.969731303218129,3.4282333516502317,3.04200231814333,2.5107237969687723,1.9526512549732173,1.8859368934197343
17.42798946431327,5.9225493304787165,3.9764603751262344,3.447259419597397,3.0230081844381496,2.494193335521775,1.954638127772131,1.8801960961334274
17.3619174510566,5.899499272373237,3.916857018116544,3.41731581576061,2.9751533156897163,2.4211047303426607,1.947929331432456,1.8600736402741942
17.443932379122785,5.9085278920739785,3.8833332993361487,3.4003916842645867,2.9478906074368707,2.4229916919611796,1.9351697368203984,1.846669439983174
17.301814033582453,5.90711434436407,3.8469578948087797,3.4378819864507055,2.9344793953087622,2.407501162529444,1.9188398828748832,1.8306021581815026
17.225113494519242,5.878327985420745,3.8008200965485184,3.437179591428846,2.871899580330158,2.365478489097458,2.0690715626157568,1.8136573930283948
17.22352004490292,5.815404801632765,3.8555412129892286,3.4170630925126173,2.892400026442468,2.3584316643042387,2.0945909364104125,1.7899345666036737
17.214903054664113,5.793816168472111,3.828957127636343,3.4330677258333075,2.9151808729130155,2.3529928743032955,2.082784149924266,1.8141167032298704
17.160110777423597,5.8029450487589695,3.7791978820014585,3.4020640424106228,2.8960604438943602,2.356796059508181,2.079234568440976,1.7994783085484416
17.07789679487275,5.735793995746885,4.0108585453830035,3.4041994471051282,2.8664878218408054,2.3317356738464246,2.0729291087535384,1.7662544389076331
17.06742135997675,5.8663800241803,3.9810710261596993,3.4016256574389425,2.8482740851738506,2.3198276485841762,2.051065496756497,1.7501367978133284
16.966158997593098,5.759235394513071,3.9362818554468775,3.360442495168859,2.8845751103689365,2.471990585418372,2.034690831090566,1.7869909773780401
16.91070635103086,5.74845915018237,3.929502097815651,3.345325550703564,2.8710482526546035,2.436105854994011,2.190066998213941,1.7625143654104358
16.805202477585155,5.8214564001809865,3.8931623194401554,3.364189381350773,2.8476947808451114,2.41687869270635,2.182437053172596,1.7527122589133177
16.82220675099461,5.821598183914636,3.876711150325536,3.3422425277230516,2.82617571450449,2.4119526509333675,2.164612253431405,1.7437392661417113
16.800151123013833,5.781100112939525,3.8509116521936946,3.298253816866461,2.8803841104879075,2.38981506604693,2.1887526676580498,1.7600898269629923
16.883057969282476,5.778405869975995,3.8009926452451728,3.2619052787532685,2.8467997050255733,2.394908631274792,2.1714660865991573,1.8170538548607555
16.863159943861575,5.733052369361319,3.788889474220671,3.3572521227388648,2.848237453333714,2.397949041360619,2.161088254680689,1.8199978699734072
16.87078788846422,5.7184254127201495,3.7684491130083635,3.4410987602735497,2.816923181335641,2.389357019663249,2.1381693115010396,1.8129624554476778
