eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
4.975724954531871802e+00,2.375071802134855137e+00,2.013387210723581067e+00,1.346721644729952372e+00,5.814439320984806647e-01,4.022771312152637613e-01,3.529137712695039619e-01,2.626851040459055042e-01
4.984309837456956771e+00,2.376750117542384633e+00,2.013673465634624904e+00,1.345644859213791289e+00,5.813423266486777985e-01,4.020140095849737971e-01,3.535282846926693923e-01,2.627262488097597548e-01
4.992828267832429390e+00,2.378438679084324825e+00,2.013958630868591282e+00,1.344580540005227531e+00,5.812499110420968895e-01,4.017568093342727131e-01,3.541460402529113538e-01,2.627654702278930943e-01
5.001281526360251917e+00,2.380137232774504952e+00,2.014242732157186744e+00,1.343528585885890081e+00,5.811667108415059513e-01,4.015055143237049595e-01,3.547669190774803138e-01,2.628027988224131972e-01
5.009670870224426587e+00,2.381845534313646873e+00,2.014525793389511765e+00,1.342488897498624212e+00,5.810927524415703260e-01,4.012601105210991670e-01,3.553908003353720702e-01,2.628382661633458794e-01
5.017997533902262219e+00,2.383563348649566649e+00,2.014807836709433531e+00,1.341461377333341254e+00,5.810280629995777657e-01,4.010205859967860831e-01,3.560175611621818059e-01,2.628719047922314367e-01
5.026262729936346929e+00,2.385290449553894465e+00,2.015088882609465504e+00,1.340445929711779227e+00,5.809726703671028725e-01,4.007869309338007446e-01,3.566470765790736852e-01,2.629037481492986772e-01
5.034467649668886935e+00,2.387026619215130818e+00,2.015368950021215522e+00,1.339442460771151033e+00,5.809266030225872512e-01,4.005591376538475412e-01,3.572792194045881775e-01,2.629338305041607482e-01
5.042613463940066154e+00,2.388771647847818702e+00,2.015648056402473465e+00,1.338450878446732162e+00,5.808898900048170555e-01,4.003372006599368871e-01,3.579138601579065493e-01,2.629621868899829629e-01
5.050701323751878746e+00,2.390525333317573331e+00,2.015926217820921185e+00,1.337471092453384358e+00,5.808625608472468560e-01,4.001211166967615918e-01,3.585508669521448866e-01,2.629888530410412484e-01
5.058732360899073299e+00,2.392287480781678966e+00,2.016203449034607242e+00,1.336503014266036793e+00,5.808446455131763830e-01,3.999108848300239050e-01,3.591901053759530837e-01,2.630138653335956089e-01
5.066707688568602208e+00,2.394057902344895794e+00,2.016479763569171801e+00,1.335546557099173581e+00,5.808361743317052017e-01,3.997065065461449795e-01,3.598314383616588730e-01,2.630372607299861776e-01
5.074628401909125230e+00,2.395836416730157126e+00,2.016755173791952238e+00,1.334601635885377169e+00,5.808371779344934094e-01,3.995079858739978840e-01,3.604747260379476126e-01,2.630590767258534912e-01
5.082495578571858630e+00,2.397622848963751885e+00,2.017029690983001000e+00,1.333668167252949344e+00,5.808476871932586327e-01,3.993153295305249539e-01,3.611198255647762312e-01,2.630793513003851780e-01
5.090310279224202539e+00,2.399417030074615820e+00,2.017303325403108083e+00,1.332746069502693365e+00,5.808677331580092140e-01,3.991285470924434975e-01,3.617665909480671793e-01,2.630981228694775353e-01
5.098073548037429958e+00,2.401218796807299327e+00,2.017576086358907173e+00,1.331835262583891843e+00,5.808973469959842761e-01,3.989476511964942795e-01,3.624148728313432710e-01,2.631154302417065272e-01
5.105786413149710157e+00,2.403027991348245962e+00,2.017847982265119189e+00,1.330935668069558542e+00,5.809365599312734663e-01,3.987726577710956621e-01,3.630645182611453858e-01,2.631313125769889072e-01
5.113449887105684155e+00,2.404844461064879368e+00,2.018119020704070898e+00,1.330047209131016039e+00,5.809854031851172662e-01,3.986035863026674564e-01,3.637153704226818718e-01,2.631458093478318827e-01
5.121064967273748714e+00,2.406668058257161569e+00,2.018389208482485042e+00,1.329169810511866778e+00,5.810439079168407961e-01,3.984404601403510049e-01,3.643672683416722680e-01,2.631589603030397573e-01
5.128632636242210552e+00,2.408498639921103024e+00,2.018658551685714730e+00,1.328303398501420762e+00,5.811121051654341008e-01,3.982833068433781487e-01,3.650200465479006562e-01,2.631708054337814073e-01
5.136153862195382835e+00,2.410336067523885184e+00,2.018927055729430986e+00,1.327447900907661182e+00,5.811900257917482771e-01,3.981321585759620141e-01,3.656735346953112753e-01,2.631813849418874751e-01
5.143629599270591157e+00,2.412180206790078607e+00,2.019194725408880675e+00,1.326603247029788601e+00,5.812777004213047771e-01,3.979870525552380300e-01,3.663275571328914459e-01,2.631907392102789678e-01
5.151060787897232984e+00,2.414030927498624912e+00,2.019461564945804533e+00,1.325769367630438511e+00,5.813751593877107826e-01,3.978480315585641858e-01,3.669819324198111965e-01,2.631989087754142420e-01
5.158448355118657069e+00,2.415888103290097177e+00,2.019727578033068127e+00,1.324946194907602015e+00,5.814824326766646623e-01,3.977151444973320848e-01,3.676364727773865360e-01,2.632059343016249775e-01
5.165793214897987262e+00,2.417751611483858198e+00,2.019992767877090589e+00,1.324133662466352668e+00,5.815995498705729405e-01,3.975884470654240110e-01,3.682909834695996532e-01,2.632118565572750812e-01
5.173096268408491127e+00,2.419621332904720923e+00,2.020257137238173684e+00,1.323331705290403670e+00,5.817265400937441377e-01,3.974680024714925541e-01,3.689452621027083379e-01,2.632167163925981379e-01
5.180358404309605369e+00,2.421497151718710050e+00,2.020520688468783188e+00,1.322540259713576027e+00,5.818634319581978964e-01,3.973538822654200664e-01,3.695990978334313670e-01,2.632205547191361350e-01
5.187580499009196267e+00,2.423378955277533997e+00,2.020783423549864288e+00,1.321759263391232953e+00,5.820102535100746266e-01,3.972461672705965285e-01,3.702522704738901438e-01,2.632234124906799311e-01
5.194763416912941523e+00,2.425266633971413288e+00,2.021045344125263377e+00,1.320988655271717827e+00,5.821670321766584388e-01,3.971449486350130398e-01,3.709045494800778942e-01,2.632253306856083275e-01
5.201908010661441040e+00,2.427160081089892785e+00,2.021306451534349069e+00,1.320228375567873425e+00,5.823337947140306836e-01,3.970503290155937837e-01,3.715556928092790256e-01,2.632263502905446972e-01
5.209015121355900391e+00,2.429059192690276703e+00,2.021566746842874185e+00,1.319478365728667724e+00,5.825105671553689746e-01,3.969624239116483766e-01,3.722054456304194625e-01,2.632265122852369132e-01
5.216085578772810649e+00,2.430963867473360907e+00,2.021826230872149743e+00,1.318738568410976031e+00,5.826973747599026865e-01,3.968813631647020168e-01,3.728535388698147046e-01,2.632258576285853580e-01
5.223120201568518972e+00,2.432874006666131184e+00,2.022084904226631785e+00,1.318008927451581602e+00,5.828942419625525728e-01,3.968072926431809311e-01,3.734996875738049171e-01,2.632244272457269774e-01
5.230119797474054089e+00,2.434789513911101988e+00,2.022342767319957435e+00,1.317289387839410519e+00,5.831011923242879202e-01,3.967403761313207933e-01,3.741435890686656829e-01,2.632222620161152604e-01
5.237085163480849737e+00,2.436710295161980788e+00,2.022599820399478165e+00,1.316579895688041679e+00,5.833182484832027948e-01,3.966807974419208627e-01,3.747849208979949776e-01,2.632194027625031629e-01
5.244017086017965568e+00,2.438636258585396455e+00,2.022856063569410168e+00,1.315880398208544522e+00,5.835454321063741068e-01,3.966287627719141118e-01,3.754233385185558602e-01,2.632158902407820134e-01
5.250916341121177666e+00,2.440567314468360394e+00,2.023111496812600940e+00,1.315190843682649824e+00,5.837827638425102661e-01,3.965845033175974255e-01,3.760584727374665093e-01,2.632117651305904138e-01
